duration_hours,duration_days,pr_number,pr_id,state,merged,draft,created_at,closed_at,merged_at,updated_at,ready_for_review_time,workflow_start_time,author_login,author_id,merged_by_login,reviewer_count,reviewers,additions,deletions,changed_files,commits,total_lines_changed,comments,review_comments,review_count,review_approved_count,review_commented_count,review_changes_requested_count,review_dismissed_count,first_review_time,first_approval_time,time_to_first_review_hours,time_to_first_approval_hours,timeline_event_count,commit_count_timeline,comment_count_timeline,review_requested_count,title,body,title_length,body_length,repo_language
18.01388888888889,0.7505787037037037,614,2999599084,closed,True,False,2025-11-11T16:01:10Z,2025-11-12T10:02:00Z,2025-11-12T10:02:00Z,2025-11-12T10:02:02Z,,2025-11-11T16:01:10+00:00,[user_2],2,[user_2],2,[user]|[user_3],1,2,1,2,3,0,0,1,1,0,0,0,2025-11-12T09:03:28+00:00,2025-11-12T09:03:28+00:00,17.038333333333334,17.038333333333334,8,2,0,2,14701941 BE: Offer module,"# Description

maknut service module import u offer module

## Merge commit message

Cleanup offer module imports.

Task: [14701941](https://app.productive.io/50657-29/projects/768565/tasks/task/14701941)

## Type of change

- [ ] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [X] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [ ] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",25,598,TypeScript
17.01388888888889,0.7089120370370371,615,2999622659,closed,True,False,2025-11-11T16:09:02Z,2025-11-12T09:09:52Z,2025-11-12T09:09:52Z,2025-11-12T09:09:54Z,,2025-11-11T16:09:02+00:00,[user_2],2,[user_2],2,[user]|[user_3],6,1,2,1,7,0,0,1,1,0,0,0,2025-11-12T09:04:29+00:00,2025-11-12T09:04:29+00:00,16.924166666666668,16.924166666666668,7,1,0,2,14701953 BE: Changes service komentar,"# Description

zakomentirano zasto pozivamo event getById u changes service i neradimo nista sa njim
pomaka san i provjeru iz event controllera u changes service (ovo je bia privremeni fix da se izbjegne circular dependency, al sad se nemoze izbjec svakako)

## Merge commit message

Comment explanation of fetching event when getting changes.

Task: [14701953](https://app.productive.io/50657-29/projects/768565/tasks/task/14701953)

## Type of change

- [ ] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [X] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [ ] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",37,828,TypeScript
1.288888888888889,0.053703703703703705,616,3001961434,closed,True,False,2025-11-12T08:54:49Z,2025-11-12T10:12:09Z,2025-11-12T10:12:09Z,2025-11-12T10:12:10Z,,2025-11-12T08:54:49+00:00,[user_2],2,[user_2],2,[user]|[user_3],23,5,12,3,28,0,0,1,1,0,0,0,2025-11-12T09:14:01+00:00,2025-11-12T09:14:01+00:00,0.32,0.32,9,3,0,2,14701860 BE: Cache module,"# Description

maknuta globalna registracija cache modulea i importan tamo di se koristi

## Merge commit message

Make cache module not global.

Task: [14701860](https://app.productive.io/50657-29/projects/768565/tasks/task/14701860)

## Type of change

- [ ] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [X] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [ ] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",25,628,TypeScript
24.454444444444444,1.018935185185185,617,3002255113,closed,True,False,2025-11-12T10:23:26Z,2025-11-13T10:50:42Z,2025-11-13T10:50:42Z,2025-11-13T10:50:44Z,,2025-11-12T10:23:26+00:00,[user_3],3,[user_3],2,[user_2]|[user],6,5,3,2,11,0,0,1,1,0,0,0,2025-11-12T12:25:02+00:00,2025-11-12T12:25:02+00:00,2.026666666666667,2.026666666666667,8,2,0,2,14742302 FE: EmployeeEdit validacija,"# Description

1. na employee createu se password polje ne zacrveni ako je prazno
- Falila su password i repeatPassword polja u createEmployeeInitialValues

2. na employee editu nebi tribalo postojat password polje jer smo odvojili edit i change password
- Vracen id u formu da znamo je li u create ili edit modu i prema tome prikazujemo password polja

## Merge commit message

Added id to employee form to check if the form is in edit mode 
Added password and repeatPassword fields to createEmployeeInitialValues

Task: [14742302](https://app.productive.io/50657-29/tasks/task/14742302)

## Type of change

- [X] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [ ] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",36,987,TypeScript
44.715,1.8631250000000001,618,3002378673,closed,True,False,2025-11-12T11:01:11Z,2025-11-14T07:44:05Z,2025-11-14T07:44:05Z,2025-11-14T07:44:06Z,,2025-11-12T11:01:11+00:00,[user_2],2,[user_2],3,[user_2]|[user]|[user_3],90,303,17,4,393,0,3,2,1,1,0,0,2025-11-13T13:49:13+00:00,2025-11-13T13:49:13+00:00,26.800555555555555,26.800555555555555,10,4,0,2,14740837 FS: Assignee relacija,"# Description

obrisana internalPerson polja, dodana relacija Assignee na event
maknuti endpointovi/hookovi koji su fetchali internalPerson
cleanup svega di se koristia internalPerson
dodan assigneeId u validator
dohvacanje odgovorne osobe prilikom dohvacanja eventa
azurirani event tipovi
migracijska skripta

## Merge commit message

Add assignee relation on events on backend.

Task: [14740837](https://app.productive.io/50657-29/projects/768565/tasks/task/14740837)

## Type of change

- [ ] :bug: Bug fix
- [X] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",30,869,TypeScript
48.75416666666667,2.0314236111111112,619,3002483666,closed,True,False,2025-11-12T11:37:43Z,2025-11-14T12:22:58Z,2025-11-14T12:22:58Z,2025-11-14T12:23:01Z,,2025-11-12T11:37:43+00:00,[user_2],2,[user_2],3,[user_2]|[user]|[user_3],27,10,5,5,37,1,2,3,1,2,0,0,2025-11-13T13:54:21+00:00,2025-11-14T12:00:25+00:00,26.27722222222222,48.37833333333333,14,5,1,3,14740841 (2) BE: Proširenje User modela,"# Description

dodano isAssignee polje u user tablici
azurirani validatori:
- mail i lozinka nisu obavezni za odgovorne osobe
dohvacamo isAssigne prilikom dohvacanja usera
azurirani user tipovi

## Merge commit message

Add is assignee field in user model.

Task: [14740841](https://app.productive.io/50657-29/projects/768565/tasks/task/14740841)

## Type of change

- [ ] :bug: Bug fix
- [X] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [ ] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",39,744,TypeScript
47.839166666666664,1.993298611111111,620,3002684720,closed,True,False,2025-11-12T12:45:02Z,2025-11-14T12:35:23Z,2025-11-14T12:35:23Z,2025-11-14T12:35:25Z,,2025-11-12T12:45:02+00:00,[user_2],2,[user_2],2,[user]|[user_3],91,35,16,11,126,1,0,2,1,1,0,0,2025-11-13T13:59:43+00:00,2025-11-14T12:16:23+00:00,25.244722222222222,47.5225,25,11,1,3,14741084 FS: Assignee permisija,"# Description

dodana canManageAssignees permisija

## Merge commit message

Added a permission for managin assignees.

Task: [14741084](https://app.productive.io/50657-29/projects/768565/tasks/task/14741084)

## Type of change

- [ ] :bug: Bug fix
- [X] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",31,602,TypeScript
47.48833333333334,1.9786805555555558,621,3002761142,closed,True,False,2025-11-12T13:07:20Z,2025-11-14T12:36:38Z,2025-11-14T12:36:38Z,2025-11-14T12:36:39Z,,2025-11-12T13:07:20+00:00,[user_2],2,[user_2],3,[user_2]|[user]|[user_3],102,4,3,7,106,0,3,2,1,1,0,0,2025-11-13T14:16:43+00:00,2025-11-13T14:16:43+00:00,25.156388888888888,25.156388888888888,15,7,0,2,14740899 BE: Assignee query param,"# Description

dodan assignee query param koji ako je true dobavljamo sve odgovorne osobe

## Merge commit message

Get all assignees.

Task: [14740899](https://app.productive.io/50657-29/projects/768565/tasks/task/14740899)

## Type of change

- [ ] :bug: Bug fix
- [X] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [ ] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",33,618,TypeScript
26.6775,1.1115625,622,3006007108,closed,True,False,2025-11-13T08:44:57Z,2025-11-14T11:25:36Z,2025-11-14T11:25:36Z,2025-11-14T11:25:38Z,,2025-11-13T08:44:57+00:00,[user_2],2,[user_2],3,[user_2]|[user]|[user_3],70,32,3,1,102,0,2,2,1,1,0,0,2025-11-13T14:28:29+00:00,2025-11-13T14:28:29+00:00,5.725555555555555,5.725555555555555,7,1,0,2,14760669 BE: Event polja za klijenta,"# Description

za klijente dobavljena event polja:
- Datum
- Vrijeme
- trajanje
- Usluga
- Način isporuke
- Lokacija
- Vrsta klijenta
- Telefon klijenta
- E-mail klijenta
- Broj osoba u narudžbi: od - do
- Napomene

## Merge commit message

Fetch specific event fields for clients: start date, start time, event duration, service, delivery method, location, client type, client phone, client email, number of people, order description

Task: [14760669](https://app.productive.io/50657-29/projects/768565/tasks/task/14760669)

## Type of change

- [ ] :bug: Bug fix
- [ ] :building_construction: New feature
- [x] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [ ] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",36,929,TypeScript
25.144166666666667,1.0476736111111111,623,3006374667,closed,True,False,2025-11-13T10:28:45Z,2025-11-14T11:37:24Z,2025-11-14T11:37:24Z,2025-11-14T11:37:26Z,,2025-11-13T10:28:45+00:00,[user_2],2,[user_2],2,[user]|[user_3],30,23,9,4,53,0,1,1,1,0,0,0,2025-11-13T14:55:24+00:00,2025-11-13T14:55:24+00:00,4.444166666666667,4.444166666666667,10,4,0,2,14762078 BE: Preferences polje,"# Description

dodano opcionalno string preferences polje u User tablicu
azurirani tipovi i validator
select preferenci na getById
primjetia san neke greske kod tipova pa san pocistia usput
migracijska skripta
azurirana update metoda u user serviceu tako da korisnici sami sebi mogu updateati preference bez canManageUsers prava

## Merge commit message

Add preferences field in User model for saving filters.

Task: [14762078](https://app.productive.io/50657-29/projects/768565/tasks/task/14762078)

## Type of change

- [ ] :bug: Bug fix
- [X] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [ ] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",30,899,TypeScript
191.47722222222222,7.978217592592593,624,3006567982,closed,True,False,2025-11-13T11:21:52Z,2025-11-21T10:50:30Z,2025-11-21T10:50:30Z,2025-11-21T10:50:32Z,,2025-11-13T11:21:52+00:00,[user_3],3,[user_3],2,[user_2]|[user],104,39,5,7,143,6,2,5,2,3,0,0,2025-11-14T11:48:01+00:00,2025-11-14T11:48:01+00:00,24.435833333333335,24.435833333333335,27,7,6,6,14744661 FE: Maknuti if uvjet kod MvpOfferContent u EventForm,"# Description

Uklonjen if uvjet kod MvpOfferContent komponente u event formi.

## Merge commit message

Removed if case from MvpOfferContent in EventForm

Task: [14744661](https://app.productive.io/50657-29/tasks/task/14744661)

## Type of change

- [ ] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [X] :axe: Refactor / Cleanup

## Apps

- [ ] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",61,622,TypeScript
48.3425,2.0142708333333332,625,3006940861,closed,True,False,2025-11-13T13:22:52Z,2025-11-15T13:43:25Z,2025-11-15T13:43:25Z,2025-11-15T13:43:27Z,,2025-11-13T13:22:52+00:00,[user_3],3,[user_3],2,[user_2]|[user],48,50,9,2,98,0,2,1,1,0,0,0,2025-11-14T11:53:00+00:00,2025-11-14T11:53:00+00:00,22.502222222222223,22.502222222222223,8,2,0,2,14761835 FE: Refresh forbidden,"# Description

Postojala su nam dva problema u kodu:
- U pagevima smo imali if provjere za permisije prije deklaracije hookova, što je stvaralo error ""Rendered more hooks than in previous render..."" pa sam prebacio provjere nakon deklaracija.
- Učitavanje usera nije instant pa bi neko vrijeme bio undefined, kod svakog useCurrentUser sam dodao isLoading provjeru i render spinnera.

## Merge commit message

Briefly summarize what changed in this update using non-technical language. Keep it short (about 1-2 sentences); this will be shown to customers.

Task: [14761835](https://app.productive.io/50657-29/tasks/task/14761835)

## Type of change

- [X] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [ ] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",30,1024,TypeScript
163.33666666666667,6.805694444444445,626,3011332388,closed,True,False,2025-11-14T16:07:52Z,2025-11-21T11:28:04Z,2025-11-21T11:28:04Z,2025-11-21T11:28:06Z,,2025-11-14T16:07:52+00:00,[user_3],3,[user_3],3,[user_2]|[user]|[user_3],403,91,12,19,494,0,23,10,1,9,0,0,2025-11-15T15:26:04+00:00,2025-11-21T10:15:58+00:00,23.303333333333335,162.135,31,19,0,4,14714003 FE: Vezani/ponavljajući događaji,"# Description

Kreirana funkcionalnost ponavljajućih događaja. Prilikom kreiranja postoji checkbox ""Uključi ponavljanje"" kojeg kad kliknemo otvori se dva inputa, jedan za broj tjedana, drugi za dane u tjednu. Funckionira na način da od startDate-a gledamo X broj tjedana unaprijed, i na označene dane, uz inicijalno postavljen datum kreiramo isti događaj. Ispod tih input-a se nalazi prozor o informacijama kada i koliko događaja kreiramo. Napravljene su sljedeće izmjene:
- Kreirana EventRecurringGenerator komponenta koja sadrži gore navedenu logiku i prikazana je samo prilikom kreiranja događaja
- Dodan recurring objekt (FE only) u formu sa propovima: enabled, days, weeks i eventCount za čuvanje stanja, handleanje grešaka i validaciju
- Dodana validacija i postavljen limit na maksimalno kreiranje od 30 događaja (ako je malo vičite, promijenit ćemo)
- Ako je događaj recurring, u EventForm šibamo await handleSubmit u for petlju za broj datuma
- Zbog strukture api hooka, toastevi su prebačeni u EventForm, kao i handleanje grešaka

Vidite i javite šta mislite o cjelokupnoj strukturi, naravno ovo nije idealno rješenje. U budućnosti možemo složiti poseban endpoint i novi hook za bulk kreiranje pa da šaljemo niz događaja na BE.

<img width=""893"" height=""904"" alt=""image"" src=""https://github.com/user-attachments/assets/a461335d-cfb2-4551-af7c-444815f8f4e7"" />


## Merge commit message

Added recurring events feature

Task: [14714003](https://app.productive.io/50657-29/tasks/task/14714003)

## Type of change

- [ ] :bug: Bug fix
- [X] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [ ] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",41,1905,TypeScript
2.4897222222222224,0.10373842592592593,627,3013547228,closed,True,False,2025-11-15T14:15:00Z,2025-11-15T16:44:23Z,2025-11-15T16:44:23Z,2025-11-15T16:44:25Z,,2025-11-15T14:15:00+00:00,[user_3],3,[user_3],2,[user_2]|[user],19,3,2,1,22,0,0,1,1,0,0,0,2025-11-15T15:31:45+00:00,2025-11-15T15:31:45+00:00,1.2791666666666666,1.2791666666666666,7,1,0,2,14744044 FE: Široke tablice,"# Description

Popravljen truncate u TableCell komponenti, dodan custom css za truncate ćelija.

<img width=""1747"" height=""888"" alt=""image"" src=""https://github.com/user-attachments/assets/bf991104-e659-4889-b9b7-661f173c411b"" />

<img width=""1757"" height=""909"" alt=""image"" src=""https://github.com/user-attachments/assets/2b4fe2a3-aa5f-44f0-9d98-835167264cb8"" />


## Merge commit message

Added truncate on cells

Task: [14744044](https://app.productive.io/50657-29/tasks/task/14744044)

## Type of change

- [X] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [ ] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",27,885,TypeScript
2.2291666666666665,0.09288194444444443,628,3013561335,closed,True,False,2025-11-15T14:32:15Z,2025-11-15T16:46:00Z,2025-11-15T16:46:00Z,2025-11-15T16:46:01Z,,2025-11-15T14:32:15+00:00,[user_3],3,[user_3],2,[user_2]|[user],4,0,1,1,4,0,0,1,1,0,0,0,2025-11-15T15:34:41+00:00,2025-11-15T15:34:41+00:00,1.0405555555555555,1.0405555555555555,7,1,0,2,14744189 FE: Centrirati login box vertikalno,"# Description

Dodana puna visina na root element da bi login box bio centriran.

<img width=""1918"" height=""911"" alt=""image"" src=""https://github.com/user-attachments/assets/331c56d7-9569-4bd3-a804-7b7a0325a5a1"" />


## Merge commit message

Added full height to root element

Task: [14744189](https://app.productive.io/50657-29/tasks/task/14744189)

## Type of change

- [ ] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [X] :axe: Refactor / Cleanup

## Apps

- [ ] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",44,745,TypeScript
2.0594444444444444,0.08581018518518518,629,3013573023,closed,True,False,2025-11-15T14:42:49Z,2025-11-15T16:46:23Z,2025-11-15T16:46:23Z,2025-11-15T16:46:25Z,,2025-11-15T14:42:49+00:00,[user_3],3,[user_3],2,[user_2]|[user],12,7,7,1,19,0,0,1,1,0,0,0,2025-11-15T15:38:38+00:00,2025-11-15T15:38:38+00:00,0.9302777777777778,0.9302777777777778,7,1,0,2,"14744169 FE: Širina gumba ""Dodaj""","# Description

Normalizirana širina gumbova ""Dodaj"" zamotavanjem teksta u span element.

## Merge commit message

Normalized add button width

Task: [14744169](https://app.productive.io/50657-29/tasks/task/14744169)

## Type of change

- [X] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",33,608,TypeScript
139.78805555555556,5.824502314814815,630,3013687420,closed,True,False,2025-11-15T16:40:57Z,2025-11-21T12:28:14Z,2025-11-21T12:28:14Z,2025-11-21T12:28:16Z,,2025-11-15T16:40:57+00:00,[user_3],3,[user_3],2,[user_2]|[user],58,6,3,5,64,0,2,2,1,1,0,0,2025-11-17T12:05:09+00:00,2025-11-21T10:32:41+00:00,43.403333333333336,137.86222222222221,13,5,0,3,14740878 FE: Ažuriranje User forme,"# Description

Ažurirana User (Employee) forma na temelju zahtjeva. Napravljene su sljedeće promjene:
- Dodan checkbox ""Odgovorna osoba""
- Na temelju checkboxa prilagođena logika za polja email i password što se tiče opcionalnosti
- Ako je ""Odgovorna osoba"" checkbox uključen, prikazuje se opcionalno polje ""Kontakt broj""

Nešto mi je padala validacija za email kad bih kreirao odgovornu osobu, međutim u međuvremenu je nekako proradilo, možda se packages nije osvježio, svakako testirajte.

<img width=""795"" height=""905"" alt=""image"" src=""https://github.com/user-attachments/assets/1e72b70f-b022-4b65-8f55-fb96dad2e477"" />


## Merge commit message

Updated user form, added checkbox for responsible person, adjusted required fields

Task: [14740878](https://app.productive.io/50657-29/tasks/task/14740878)

## Type of change

- [ ] :bug: Bug fix
- [X] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [ ] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",34,1208,TypeScript
95.95166666666667,3.997986111111111,631,3016792826,closed,True,False,2025-11-17T09:40:57Z,2025-11-21T09:38:03Z,2025-11-21T09:38:03Z,2025-11-21T09:38:05Z,,2025-11-17T09:40:57+00:00,[user_2],2,[user_2],2,[user]|[user_3],23,7,2,2,30,0,0,1,1,0,0,0,2025-11-19T12:41:19+00:00,2025-11-19T12:41:19+00:00,51.00611111111111,51.00611111111111,8,2,0,2,14801053 FS: Status nepoznato validacija,"# Description

dopusti event status Nepoznato za događaje kreiranje prije 1.lipnja 2025.

## Merge commit message

Allow unknown event status for events created before 1st of June 2025.

Task: [14801053](https://app.productive.io/50657-29/projects/768565/tasks/task/14801053)

## Type of change

- [X] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",40,669,TypeScript
1.1558333333333333,0.04815972222222222,632,3017369361,closed,True,False,2025-11-17T12:47:26Z,2025-11-17T13:56:47Z,2025-11-17T13:56:47Z,2025-11-17T13:56:48Z,,2025-11-17T12:47:26+00:00,[user_2],2,[user_3],2,[user]|[user_3],12,1,1,1,13,0,0,1,1,0,0,0,2025-11-17T13:48:56+00:00,2025-11-17T13:48:56+00:00,1.025,1.025,7,1,0,2,14805449 BE: Bulk create event,"# Description

prosiren post event endpoint da omogucimo i bulk kreiranje dogadaja
ovo je brzinsko rjesenje da se samo pozove obicni create vise puta, ako bude trebalo mozemo napravit i bas createMany servis koji ce u jednom requestu na bazu kreirati sve dogadaje.

## Merge commit message

Expand post event endpoint for bulk creation.

Task: [14805449](https://app.productive.io/50657-29/projects/768565/tasks/task/14805449)

## Type of change

- [ ] :bug: Bug fix
- [X] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [ ] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",30,821,TypeScript
91.02333333333333,3.7926388888888884,633,3017736204,closed,True,False,2025-11-17T14:37:41Z,2025-11-21T09:39:05Z,2025-11-21T09:39:05Z,2025-11-21T09:39:07Z,,2025-11-17T14:37:41+00:00,[user_2],2,[user_2],1,[user_3],0,172,7,1,172,0,0,1,1,0,0,0,2025-11-19T12:42:02+00:00,2025-11-19T12:42:02+00:00,46.0725,46.0725,5,1,0,0,14807758 FS: Client module,"# Description

obrisano:
- client module
- useFetchClients hook
- CLIENTS u apiRoutes

## Merge commit message

Deleted unused client module.

Task: [14807758](https://app.productive.io/50657-29/projects/768565/tasks/task/14807758)

## Type of change

- [ ] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [X] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",26,628,TypeScript
90.91638888888889,3.7881828703703704,634,3017765046,closed,True,False,2025-11-17T14:44:29Z,2025-11-21T09:39:28Z,2025-11-21T09:39:28Z,2025-11-21T09:39:30Z,,2025-11-17T14:44:29+00:00,[user_2],2,[user_2],2,[user]|[user_3],11,59,10,1,70,0,0,1,1,0,0,0,2025-11-19T20:00:58+00:00,2025-11-19T20:00:58+00:00,53.27472222222222,53.27472222222222,7,1,0,2,14807760 BE: Notification forwardRef,"# Description

obrisani forwardRefovi na notification module tamo di ne triba

## Merge commit message

Module imports cleanup.

Task: [14807760](https://app.productive.io/50657-29/projects/768565/tasks/task/14807760)

## Type of change

- [ ] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [X] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [ ] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",36,611,TypeScript
0.37416666666666665,0.015590277777777778,635,3017793984,closed,False,False,2025-11-17T14:52:20Z,2025-11-17T15:14:47Z,,2025-11-17T15:14:51Z,,2025-11-17T14:52:20+00:00,[user_2],2,,2,[user]|[user_3],69,136,9,2,205,0,0,1,1,0,0,0,2025-11-17T15:10:15+00:00,2025-11-17T15:10:15+00:00,0.2986111111111111,0.2986111111111111,7,2,0,2,14807764 BE: Event controller prefix,"# Description

dodan prefix u event controlleru da se ne ponavlja /events na svakom endpointu

## Merge commit message

Cleanup event controller.

Task: [14807764](https://app.productive.io/50657-29/projects/768565/tasks/task/14807764)

## Type of change

- [ ] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [X] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [ ] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",36,629,TypeScript
91.27527777777777,3.803136574074074,636,3017881925,closed,True,False,2025-11-17T15:16:53Z,2025-11-21T10:33:24Z,2025-11-21T10:33:24Z,2025-11-21T10:33:25Z,,2025-11-17T15:16:53+00:00,[user_2],2,[user_2],2,[user]|[user_3],60,127,9,3,187,0,1,1,1,0,0,0,2025-11-19T20:05:19+00:00,2025-11-19T20:05:19+00:00,52.80722222222222,52.80722222222222,9,3,0,2,14807766 BE: Locations module,"# Description

obrisan location module i prebaceno sve u event module
alignan endpoint na FE

## Merge commit message

Cleanup locations fetch.

Task: [14807766](https://app.productive.io/50657-29/projects/768565/tasks/task/14807766)

## Type of change

- [ ] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [X] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",29,628,TypeScript
